subj_id,model,promptstyle,symb_num,prob_type,prob_ind,correct_answer,response,correct,total
0613,0613,12,num,two_rule_comb3,19.0,[5 6],5 6],1,1.0
0613,0613,12,num,two_rule_comb3,20.0,[6 4],6 4],1,1.0
0613,0613,12,num,two_rule_comb3,21.0,[0 6],0 6],1,1.0
0613,0613,12,num,two_rule_comb3,22.0,[7 0],7 0],1,1.0
0613,0613,12,num,two_rule_comb3,23.0,[6 8],6 8],1,1.0
0613,0613,12,num,two_rule_comb3,24.0,[8 3],8 3],1,1.0
0613,0613,12,num,two_rule_comb3,25.0,[1 7],1 6],0,1.0
0613,0613,12,num,two_rule_comb3,26.0,[1 2],8 2],0,1.0
0613,0613,12,num,two_rule_comb3,27.0,[4 6],4 6],1,1.0
0613,0613,12,num,two_rule_comb3,28.0,[1 2],1 2],1,1.0
0613,0613,12,num,two_rule_comb3,29.0,[0 2],0 2],1,1.0
0613,0613,12,num,two_rule_comb3,30.0,[2 4],2 4],1,1.0
0613,0613,12,num,two_rule_comb3,31.0,[5 5],5 5],1,1.0
0613,0613,12,num,two_rule_comb3,32.0,[9 6],9 6],1,1.0
0613,0613,12,num,two_rule_comb3,33.0,[9 0],9 0],1,1.0
0613,0613,12,num,two_rule_comb3,34.0,[3 4],3 4],1,1.0
0613,0613,12,num,two_rule_comb3,35.0,[0 1],0 1],1,1.0
0613,0613,12,num,two_rule_comb3,36.0,[6 3],6 3],1,1.0
0613,0613,12,num,two_rule_comb3,37.0,[3 2],3 2],1,1.0
0613,0613,12,num,two_rule_comb3,38.0,[2 1],1 2],0,1.0
0613,0613,12,num,two_rule_comb3,39.0,[1 3],1 3],1,1.0
0613,0613,12,num,two_rule_comb3,40.0,[9 1],9 1],1,1.0
0613,0613,12,num,two_rule_comb3,41.0,[4 4],4 4],1,1.0
0613,0613,12,num,two_rule_comb3,42.0,[9 8],8 8],0,1.0
0613,0613,12,num,two_rule_comb3,43.0,[3 2],3 2],1,1.0
0613,0613,12,num,two_rule_comb3,44.0,[0 8],0 8],1,1.0
0613,0613,12,num,two_rule_comb3,45.0,[5 2],5 2],1,1.0
0613,0613,12,num,two_rule_comb3,46.0,[2 3],2 3],1,1.0
0613,0613,12,num,two_rule_comb3,47.0,[2 4],2 4],1,1.0
0613,0613,12,num,two_rule_comb3,48.0,[5 1],5 1],1,1.0
0613,0613,12,num,two_rule_comb3,49.0,[5 2],5 2],1,1.0
0613,0613,12,num,two_rule_comb3,50.0,[6 9],None,0,1.0
0613,0613,12,num,two_rule_comb3,51.0,[6 6],6 5],0,1.0
0613,0613,12,num,two_rule_comb3,52.0,[6 3],6 3],1,1.0
0613,0613,12,num,two_rule_comb3,53.0,[4 2],4 2],1,1.0
0613,0613,12,num,two_rule_comb3,54.0,[9 9],9 9],1,1.0
0613,0613,12,num,two_rule_comb3,55.0,[2 6],2 6],1,1.0
0613,0613,12,num,two_rule_comb3,56.0,[3 0],3 0],1,1.0
0613,0613,12,num,two_rule_comb3,57.0,[8 6],8 6],1,1.0
0613,0613,12,num,two_rule_comb3,58.0,[7 8],7 8],1,1.0
0613,0613,12,num,two_rule_comb3,59.0,[3 2],3 2],1,1.0
0613,0613,12,num,two_rule_comb3,60.0,[8 1],8 1],1,1.0
0613,0613,12,num,two_rule_comb3,61.0,[3 7],3 7],1,1.0
0613,0613,12,num,two_rule_comb3,62.0,[9 6],None,0,1.0
0613,0613,12,num,two_rule_comb3,63.0,[9 1],9 1],1,1.0
0613,0613,12,num,two_rule_comb3,64.0,[1 1],1 4],0,1.0
0613,0613,12,num,two_rule_comb3,65.0,[9 7],None,0,1.0
0613,0613,12,num,two_rule_comb3,66.0,[8 7],7 7],0,1.0
0613,0613,12,num,two_rule_comb3,67.0,[9 2],9 2],1,1.0
0613,0613,12,num,two_rule_comb3,68.0,[8 2],8 2],1,1.0
0613,0613,12,num,two_rule_comb3,69.0,[1 3],1 3],1,1.0
0613,0613,12,num,two_rule_comb3,70.0,[4 7],4 7],1,1.0
0613,0613,12,num,two_rule_comb3,71.0,[7 2],7 2],1,1.0
0613,0613,12,num,two_rule_comb3,72.0,[0 2],0 2],1,1.0
0613,0613,12,num,two_rule_comb3,73.0,[6 1],6 1],1,1.0
0613,0613,12,num,two_rule_comb3,74.0,[3 3],3 3],1,1.0
0613,0613,12,num,two_rule_comb3,75.0,[8 4],8 4],1,1.0
0613,0613,12,num,two_rule_comb3,76.0,[7 0],7 0],1,1.0
0613,0613,12,num,two_rule_comb3,77.0,[0 8],8 8],0,1.0
0613,0613,12,num,two_rule_comb3,78.0,[8 3],8 3],1,1.0
0613,0613,12,num,two_rule_comb3,79.0,[4 2],4 2],1,1.0
0613,0613,12,num,two_rule_comb3,80.0,[1 0],1 0],1,1.0
0613,0613,12,num,two_rule_comb3,81.0,[3 0],3 0],1,1.0
0613,0613,12,num,two_rule_comb3,82.0,[1 4],1 4],1,1.0
0613,0613,12,num,two_rule_comb3,83.0,[0 4],0 4],1,1.0
0613,0613,12,num,two_rule_comb3,84.0,[1 4],1 4],1,1.0
0613,0613,12,num,two_rule_comb3,85.0,[6 9],None,0,1.0
0613,0613,12,num,two_rule_comb3,86.0,[3 8],3 8],1,1.0
0613,0613,12,num,two_rule_comb3,87.0,[9 5],None,0,1.0
0613,0613,12,num,two_rule_comb3,88.0,[6 2],6 2],1,1.0
0613,0613,12,num,two_rule_comb3,89.0,[2 1],1 1],0,1.0
0613,0613,12,num,two_rule_comb3,90.0,[3 6],3 6],1,1.0
0613,0613,12,num,two_rule_comb3,91.0,[5 4],5 4],1,1.0
0613,0613,12,num,two_rule_comb3,92.0,[2 5],2 5],1,1.0
0613,0613,12,num,two_rule_comb3,93.0,[2 6],2 6],1,1.0
0613,0613,12,num,two_rule_comb3,94.0,[6 2],6 2],1,1.0
0613,0613,12,num,two_rule_comb3,95.0,[7 8],7 8],1,1.0
0613,0613,12,num,two_rule_comb3,96.0,[5 8],5 5],0,1.0
0613,0613,12,num,two_rule_comb3,97.0,[8 9],8 9],1,1.0
0613,0613,12,num,two_rule_comb3,98.0,[1 3],1 3],1,1.0
0613,0613,12,num,two_rule_comb3,99.0,[4 9],4 9],1,1.0
0613,0613,12,num,two_rule_comb4,0.0,[1 6],1 6],1,1.0
0613,0613,12,num,two_rule_comb4,1.0,[5 7],5 8],0,1.0
0613,0613,12,num,two_rule_comb4,2.0,[4 3],4 3],1,1.0
0613,0613,12,num,two_rule_comb4,3.0,[3 1],3 5],0,1.0
0613,0613,12,num,two_rule_comb4,4.0,[1 4],1 4],1,1.0
0613,0613,12,num,two_rule_comb4,5.0,[9 1],9 1],1,1.0
0613,0613,12,num,two_rule_comb4,6.0,[1 3],1 3],1,1.0
0613,0613,12,num,two_rule_comb4,7.0,[3 4],3 4],1,1.0
0613,0613,12,num,two_rule_comb4,8.0,[6 4],6 4],1,1.0
0613,0613,12,num,two_rule_comb4,9.0,[2 4],2 6],0,1.0
0613,0613,12,num,two_rule_comb4,10.0,[8 5],8 5],1,1.0
0613,0613,12,num,two_rule_comb4,11.0,[0 1],0 1],1,1.0
0613,0613,12,num,two_rule_comb4,12.0,[9 4],9 4],1,1.0
0613,0613,12,num,two_rule_comb4,13.0,[9 0],9 0],1,1.0
0613,0613,12,num,two_rule_comb4,14.0,[9 2],9 2],1,1.0
0613,0613,12,num,two_rule_comb4,15.0,[6 6],6 6],1,1.0
0613,0613,12,num,two_rule_comb4,16.0,[1 0],1 0],1,1.0
0613,0613,12,num,two_rule_comb4,17.0,[5 9],5 8],0,1.0
0613,0613,12,num,two_rule_comb4,18.0,[7 9],7 9],1,1.0
0613,0613,12,num,two_rule_comb4,19.0,[2 3],2 3],1,1.0
0613,0613,12,num,two_rule_comb4,20.0,[9 2],9 9],0,1.0
0613,0613,12,num,two_rule_comb4,21.0,[4 1],4 1],1,1.0
0613,0613,12,num,two_rule_comb4,22.0,[4 3],4 3],1,1.0
0613,0613,12,num,two_rule_comb4,23.0,[1 3],1 3],1,1.0
0613,0613,12,num,two_rule_comb4,24.0,[5 8],5 8],1,1.0
0613,0613,12,num,two_rule_comb4,25.0,[5 3],0 3],0,1.0
0613,0613,12,num,two_rule_comb4,26.0,[1 1],1 1],1,1.0
0613,0613,12,num,two_rule_comb4,27.0,[8 4],8 4],1,1.0
0613,0613,12,num,two_rule_comb4,28.0,[4 2],4 2],1,1.0
0613,0613,12,num,two_rule_comb4,29.0,[4 1],4 1],1,1.0
0613,0613,12,num,two_rule_comb4,30.0,[9 6],9 6],1,1.0
0613,0613,12,num,two_rule_comb4,31.0,[0 7],0 7],1,1.0
0613,0613,12,num,two_rule_comb4,32.0,[0 0],0 0],1,1.0
0613,0613,12,num,two_rule_comb4,33.0,[5 0],5 0],1,1.0
0613,0613,12,num,two_rule_comb4,34.0,[8 6],8 6],1,1.0
0613,0613,12,num,two_rule_comb4,35.0,[5 7],7 7],0,1.0
0613,0613,12,num,two_rule_comb4,36.0,[0 4],0 4],1,1.0
0613,0613,12,num,two_rule_comb4,37.0,[9 4],9 4],1,1.0
0613,0613,12,num,two_rule_comb4,38.0,[7 0],7 1],0,1.0
0613,0613,12,num,two_rule_comb4,39.0,[0 4],0 6],0,1.0
0613,0613,12,num,two_rule_comb4,40.0,[7 2],7 2],1,1.0
0613,0613,12,num,two_rule_comb4,41.0,[3 9],3 5],0,1.0
0613,0613,12,num,two_rule_comb4,42.0,[5 0],5 0],1,1.0
0613,0613,12,num,two_rule_comb4,43.0,[9 5],None,0,1.0
0613,0613,12,num,two_rule_comb4,44.0,[5 0],5 0],1,1.0
0613,0613,12,num,two_rule_comb4,45.0,[1 3],1 7],0,1.0
0613,0613,12,num,two_rule_comb4,46.0,[1 0],1 6],0,1.0
0613,0613,12,num,two_rule_comb4,47.0,[2 4],2 4],1,1.0
0613,0613,12,num,two_rule_comb4,48.0,[5 4],5 3],0,1.0
0613,0613,12,num,two_rule_comb4,49.0,[6 3],6 3],1,1.0
0613,0613,12,num,two_rule_comb4,50.0,[9 4],None,0,1.0
0613,0613,12,num,two_rule_comb4,51.0,[6 5],6 5],1,1.0
0613,0613,12,num,two_rule_comb4,52.0,[8 6],8 6],1,1.0
0613,0613,12,num,two_rule_comb4,53.0,[7 2],7 3],0,1.0
0613,0613,12,num,two_rule_comb4,54.0,[6 4],6 4],1,1.0
0613,0613,12,num,two_rule_comb4,55.0,[7 3],7 3],1,1.0
0613,0613,12,num,two_rule_comb4,56.0,[7 9],7 9],1,1.0
0613,0613,12,num,two_rule_comb4,57.0,[8 1],8 1],1,1.0
0613,0613,12,num,two_rule_comb4,58.0,[6 1],6 1],1,1.0
0613,0613,12,num,two_rule_comb4,59.0,[8 8],8 10],0,1.0
0613,0613,12,num,two_rule_comb4,60.0,[1 5],1 1],0,1.0
0613,0613,12,num,two_rule_comb4,61.0,[8 5],8 5],1,1.0
0613,0613,12,num,two_rule_comb4,62.0,[9 3],9 3],1,1.0
0613,0613,12,num,two_rule_comb4,63.0,[0 2],0 16],0,1.0
0613,0613,12,num,two_rule_comb4,64.0,[0 2],0 6],0,1.0
0613,0613,12,num,two_rule_comb4,65.0,[2 7],6 7],0,1.0
0613,0613,12,num,two_rule_comb4,66.0,[2 7],2 7],1,1.0
0613,0613,12,num,two_rule_comb4,67.0,[6 4],6 3],0,1.0
0613,0613,12,num,two_rule_comb4,68.0,[3 7],3 7],1,1.0
0613,0613,12,num,two_rule_comb4,69.0,[1 5],1 5],1,1.0
0613,0613,12,num,two_rule_comb4,70.0,[1 1],1 1],1,1.0
0613,0613,12,num,two_rule_comb4,71.0,[0 1],0 1],1,1.0
0613,0613,12,num,two_rule_comb4,72.0,[4 9],4 6],0,1.0
0613,0613,12,num,two_rule_comb4,73.0,[5 3],5 3],1,1.0
0613,0613,12,num,two_rule_comb4,74.0,[0 0],0 0],1,1.0
0613,0613,12,num,two_rule_comb4,75.0,[3 0],3 0],1,1.0
0613,0613,12,num,two_rule_comb4,76.0,[1 3],1 8],0,1.0
0613,0613,12,num,two_rule_comb4,77.0,[3 9],3 9],1,1.0
0613,0613,12,num,two_rule_comb4,78.0,[7 5],7 5],1,1.0
0613,0613,12,num,two_rule_comb4,79.0,[5 6],5 6],1,1.0
0613,0613,12,num,two_rule_comb4,80.0,[4 6],4 6],1,1.0
0613,0613,12,num,two_rule_comb4,81.0,[4 8],4 8],1,1.0
0613,0613,12,num,two_rule_comb4,82.0,[3 2],3 7],0,1.0
0613,0613,12,num,two_rule_comb4,83.0,[0 2],0 16],0,1.0
0613,0613,12,num,two_rule_comb4,84.0,[7 0],7 0],1,1.0
0613,0613,12,num,two_rule_comb4,85.0,[5 1],5 1],1,1.0
0613,0613,12,num,two_rule_comb4,86.0,[7 8],7 8],1,1.0
0613,0613,12,num,two_rule_comb4,87.0,[0 5],0 2],0,1.0
0613,0613,12,num,two_rule_comb4,88.0,[7 4],7 1],0,1.0
0613,0613,12,num,two_rule_comb4,89.0,[9 9],9 9],1,1.0
0613,0613,12,num,two_rule_comb4,90.0,[8 0],8 0],1,1.0
0613,0613,12,num,two_rule_comb4,91.0,[2 1],2 5],0,1.0
0613,0613,12,num,two_rule_comb4,92.0,[4 5],4 6],0,1.0
0613,0613,12,num,two_rule_comb4,93.0,[4 5],4 5],1,1.0
0613,0613,12,num,two_rule_comb4,94.0,[6 0],6 3],0,1.0
0613,0613,12,num,two_rule_comb4,95.0,[3 5],3 5],1,1.0
0613,0613,12,num,two_rule_comb4,96.0,[7 1],7 1],1,1.0
0613,0613,12,num,two_rule_comb4,97.0,[4 9],4 9],1,1.0
0613,0613,12,num,two_rule_comb4,98.0,[0 9],0 9],1,1.0
0613,0613,12,num,two_rule_comb4,99.0,[1 6],1 6],1,1.0
0613,0613,12,num,two_rule_comb5,0.0,[2 0],2 0],1,1.0
0613,0613,12,num,two_rule_comb5,1.0,[4 4],4 4],1,1.0
0613,0613,12,num,two_rule_comb5,2.0,[9 9],9 9],1,1.0
0613,0613,12,num,two_rule_comb5,3.0,[4 5],4 5],1,1.0
0613,0613,12,num,two_rule_comb5,4.0,[9 4],9 4],1,1.0
0613,0613,12,num,two_rule_comb5,5.0,[0 1],0 1],1,1.0
0613,0613,12,num,two_rule_comb5,6.0,[9 1],9 1],1,1.0
0613,0613,12,num,two_rule_comb5,7.0,[2 3],2 3],1,1.0
0613,0613,12,num,two_rule_comb5,8.0,[4 0],4 0],1,1.0
0613,0613,12,num,two_rule_comb5,9.0,[3 4],3 4],1,1.0
0613,0613,12,num,two_rule_comb5,10.0,[9 0],9 0],1,1.0
0613,0613,12,num,two_rule_comb5,11.0,[4 8],4 8],1,1.0
0613,0613,12,num,two_rule_comb5,12.0,[9 6],9 6],1,1.0
0613,0613,12,num,two_rule_comb5,13.0,[3 6],3 6],1,1.0
0613,0613,12,num,two_rule_comb5,14.0,[5 8],5 8],1,1.0
0613,0613,12,num,two_rule_comb5,15.0,[6 1],6 1],1,1.0
0613,0613,12,num,two_rule_comb5,16.0,[1 9],1 9],1,1.0
0613,0613,12,num,two_rule_comb5,17.0,[6 4],6 4],1,1.0
0613,0613,12,num,two_rule_comb5,18.0,[1 0],1 0],1,1.0
0613,0613,12,num,two_rule_comb5,19.0,[7 9],7 9],1,1.0
0613,0613,12,num,two_rule_comb5,20.0,[1 9],1 9],1,1.0
0613,0613,12,num,two_rule_comb5,21.0,[8 5],8 5],1,1.0
0613,0613,12,num,two_rule_comb5,22.0,[9 6],9 6],1,1.0
0613,0613,12,num,two_rule_comb5,23.0,[6 0],6 0],1,1.0
0613,0613,12,num,two_rule_comb5,24.0,[9 3],9 3],1,1.0
0613,0613,12,num,two_rule_comb5,25.0,[9 8],9 8],1,1.0
0613,0613,12,num,two_rule_comb5,26.0,[1 5],1 5],1,1.0
0613,0613,12,num,two_rule_comb5,27.0,[2 6],2 6],1,1.0
0613,0613,12,num,two_rule_comb5,28.0,[9 8],9 8],1,1.0
0613,0613,12,num,two_rule_comb5,29.0,[8 7],8 7],1,1.0
0613,0613,12,num,two_rule_comb5,30.0,[7 4],7 4],1,1.0
0613,0613,12,num,two_rule_comb5,31.0,[5 3],5 3],1,1.0
0613,0613,12,num,two_rule_comb5,32.0,[1 8],1 8],1,1.0
0613,0613,12,num,two_rule_comb5,33.0,[9 0],9 0],1,1.0
0613,0613,12,num,two_rule_comb5,34.0,[8 4],8 4],1,1.0
0613,0613,12,num,two_rule_comb5,35.0,[0 0],0 0],1,1.0
0613,0613,12,num,two_rule_comb5,36.0,[3 1],3 1],1,1.0
0613,0613,12,num,two_rule_comb5,37.0,[5 6],5 6],1,1.0
0613,0613,12,num,two_rule_comb5,38.0,[4 3],4 3],1,1.0
0613,0613,12,num,two_rule_comb5,39.0,[7 5],7 5],1,1.0
0613,0613,12,num,two_rule_comb5,40.0,[0 9],0 9],1,1.0
0613,0613,12,num,two_rule_comb5,41.0,[9 5],None,0,1.0
0613,0613,12,num,two_rule_comb5,42.0,[0 4],0 4],1,1.0
0613,0613,12,num,two_rule_comb5,43.0,[5 9],5 9],1,1.0
0613,0613,12,num,two_rule_comb5,44.0,[2 1],2 1],1,1.0
0613,0613,12,num,two_rule_comb5,45.0,[2 1],2 1],1,1.0
0613,0613,12,num,two_rule_comb5,46.0,[3 9],3 9],1,1.0
0613,0613,12,num,two_rule_comb5,47.0,[5 7],5 7],1,1.0
0613,0613,12,num,two_rule_comb5,48.0,[3 8],3 8],1,1.0
0613,0613,12,num,two_rule_comb5,49.0,[0 8],0 8],1,1.0
0613,0613,12,num,two_rule_comb5,50.0,[3 5],3 5],1,1.0
0613,0613,12,num,two_rule_comb5,51.0,[1 7],1 7],1,1.0
0613,0613,12,num,two_rule_comb5,52.0,[4 9],4 9],1,1.0
0613,0613,12,num,two_rule_comb5,53.0,[4 2],4 2],1,1.0
0613,0613,12,num,two_rule_comb5,54.0,[0 9],0 9],1,1.0
0613,0613,12,num,two_rule_comb5,55.0,[1 0],1 0],1,1.0
0613,0613,12,num,two_rule_comb5,56.0,[9 5],None,0,1.0
0613,0613,12,num,two_rule_comb5,57.0,[5 5],5 5],1,1.0
0613,0613,12,num,two_rule_comb5,58.0,[0 5],0 5],1,1.0
0613,0613,12,num,two_rule_comb5,59.0,[6 2],6 2],1,1.0
0613,0613,12,num,two_rule_comb5,60.0,[6 5],6 5],1,1.0
0613,0613,12,num,two_rule_comb5,61.0,[8 6],8 6],1,1.0
0613,0613,12,num,two_rule_comb5,62.0,[4 6],4 6],1,1.0
0613,0613,12,num,two_rule_comb5,63.0,[3 8],3 8],1,1.0
0613,0613,12,num,two_rule_comb5,64.0,[8 0],8 0],1,1.0
0613,0613,12,num,two_rule_comb5,65.0,[6 5],6 5],1,1.0
0613,0613,12,num,two_rule_comb5,66.0,[0 7],0 7],1,1.0
0613,0613,12,num,two_rule_comb5,67.0,[2 5],2 5],1,1.0
0613,0613,12,num,two_rule_comb5,68.0,[4 0],4 0],1,1.0
0613,0613,12,num,two_rule_comb5,69.0,[9 2],9 2],1,1.0
0613,0613,12,num,two_rule_comb5,70.0,[7 0],7 0],1,1.0
0613,0613,12,num,two_rule_comb5,71.0,[6 0],6 0],1,1.0
0613,0613,12,num,two_rule_comb5,72.0,[8 0],8 0],1,1.0
0613,0613,12,num,two_rule_comb5,73.0,[5 0],5 0],1,1.0
0613,0613,12,num,two_rule_comb5,74.0,[4 9],4 9],1,1.0
0613,0613,12,num,two_rule_comb5,75.0,[1 4],1 4],1,1.0
0613,0613,12,num,two_rule_comb5,76.0,[9 0],9 0],1,1.0
0613,0613,12,num,two_rule_comb5,77.0,[4 8],4 8],1,1.0
0613,0613,12,num,two_rule_comb5,78.0,[4 1],4 1],1,1.0
0613,0613,12,num,two_rule_comb5,79.0,[7 5],7 5],1,1.0
0613,0613,12,num,two_rule_comb5,80.0,[4 3],4 3],1,1.0
0613,0613,12,num,two_rule_comb5,81.0,[5 1],5 1],1,1.0
0613,0613,12,num,two_rule_comb5,82.0,[5 1],5 1],1,1.0
0613,0613,12,num,two_rule_comb5,83.0,[0 8],0 8],1,1.0
0613,0613,12,num,two_rule_comb5,84.0,[2 8],2 8],1,1.0
0613,0613,12,num,two_rule_comb5,85.0,[7 2],7 2],1,1.0
0613,0613,12,num,two_rule_comb5,86.0,[3 9],3 9],1,1.0
0613,0613,12,num,two_rule_comb5,87.0,[7 3],7 3],1,1.0
0613,0613,12,num,two_rule_comb5,88.0,[1 6],1 6],1,1.0
0613,0613,12,num,two_rule_comb5,89.0,[4 0],4 0],1,1.0
0613,0613,12,num,two_rule_comb5,90.0,[4 9],4 9],1,1.0
0613,0613,12,num,two_rule_comb5,91.0,[8 4],8 4],1,1.0
0613,0613,12,num,two_rule_comb5,92.0,[4 4],4 4],1,1.0
0613,0613,12,num,two_rule_comb5,93.0,[1 5],1 5],1,1.0
0613,0613,12,num,two_rule_comb5,94.0,[1 8],1 8],1,1.0
0613,0613,12,num,two_rule_comb5,95.0,[6 7],6 7],1,1.0
0613,0613,12,num,two_rule_comb5,96.0,[1 1],1 1],1,1.0
0613,0613,12,num,two_rule_comb5,97.0,[9 7],None,0,1.0
0613,0613,12,num,two_rule_comb5,98.0,[6 8],6 8],1,1.0
0613,0613,12,num,two_rule_comb5,99.0,[0 8],0 8],1,1.0
0613,0613,12,num,three_rule_comb0,0.0,[1 8 8],1 8 8],1,1.0
0613,0613,12,num,three_rule_comb0,1.0,[3 0 0],3 0 0],1,1.0
0613,0613,12,num,three_rule_comb0,2.0,[2 9 0],2 9 0],1,1.0
0613,0613,12,num,three_rule_comb0,3.0,[9 7 2],9 7 2],1,1.0
0613,0613,12,num,three_rule_comb0,4.0,[8 0 5],8 0 5],1,1.0
0613,0613,12,num,three_rule_comb0,5.0,[6 0 9],6 0 9],1,1.0
0613,0613,12,num,three_rule_comb0,6.0,[4 9 8],4 9 8],1,1.0
0613,0613,12,num,three_rule_comb0,7.0,[8 7 1],8 7 1],1,1.0
0613,0613,12,num,three_rule_comb0,8.0,[2 5 3],2 5 3],1,1.0
0613,0613,12,num,three_rule_comb0,9.0,[8 9 4],8 9 4],1,1.0
0613,0613,12,num,three_rule_comb0,10.0,[1 5 7],1 5 7],1,1.0
0613,0613,12,num,three_rule_comb0,11.0,[9 1 3],9 1 3],1,1.0
0613,0613,12,num,three_rule_comb0,12.0,[1 5 4],1 5 4],1,1.0
0613,0613,12,num,three_rule_comb0,13.0,[7 7 9],7 7 9],1,1.0
0613,0613,12,num,three_rule_comb0,14.0,[4 9 5],4 9 5],1,1.0
0613,0613,12,num,three_rule_comb0,15.0,[4 7 2],4 7 2],1,1.0
0613,0613,12,num,three_rule_comb0,16.0,[6 3 1],6 3 1],1,1.0
0613,0613,12,num,three_rule_comb0,17.0,[8 2 4],8 2 4],1,1.0
0613,0613,12,num,three_rule_comb0,18.0,[5 7 7],5 7 7],1,1.0
0613,0613,12,num,three_rule_comb0,19.0,[5 6 3],5 6 3],1,1.0
0613,0613,12,num,three_rule_comb0,20.0,[2 2 4],2 2 4],1,1.0
0613,0613,12,num,three_rule_comb0,21.0,[7 1 0],7 1 0],1,1.0
0613,0613,12,num,three_rule_comb0,22.0,[8 1 1],8 1 1],1,1.0
0613,0613,12,num,three_rule_comb0,23.0,[2 1 3],2 1 3],1,1.0
0613,0613,12,num,three_rule_comb0,24.0,[6 7 1],6 7 1],1,1.0
0613,0613,12,num,three_rule_comb0,25.0,[1 4 3],1 4 3],1,1.0
0613,0613,12,num,three_rule_comb0,26.0,[8 9 6],8 9 6],1,1.0
0613,0613,12,num,three_rule_comb0,27.0,[4 3 3],4 3 3],1,1.0
0613,0613,12,num,three_rule_comb0,28.0,[8 4 1],8 4 1],1,1.0
0613,0613,12,num,three_rule_comb0,29.0,[2 0 4],2 0 4],1,1.0
0613,0613,12,num,three_rule_comb0,30.0,[6 7 3],6 7 3],1,1.0
0613,0613,12,num,three_rule_comb0,31.0,[1 1 8],1 1 8],1,1.0
0613,0613,12,num,three_rule_comb0,32.0,[4 8 8],4 8 8],1,1.0
0613,0613,12,num,three_rule_comb0,33.0,[0 5 5],0 5 5],1,1.0
0613,0613,12,num,three_rule_comb0,34.0,[1 8 0],1 1 0],0,1.0
0613,0613,12,num,three_rule_comb0,35.0,[5 8 0],5 8 0],1,1.0
0613,0613,12,num,three_rule_comb0,36.0,[1 4 8],1 4 8],1,1.0
0613,0613,12,num,three_rule_comb0,37.0,[1 6 4],1 6 4],1,1.0
0613,0613,12,num,three_rule_comb0,38.0,[8 7 9],8 7 9],1,1.0
0613,0613,12,num,three_rule_comb0,39.0,[8 8 1],8 8 1],1,1.0
0613,0613,12,num,three_rule_comb0,40.0,[9 4 4],9 4 4],1,1.0
0613,0613,12,num,three_rule_comb0,41.0,[0 1 7],0 1 7],1,1.0
0613,0613,12,num,three_rule_comb0,42.0,[7 0 6],7 0 6],1,1.0
0613,0613,12,num,three_rule_comb0,43.0,[3 0 3],3 0 3],1,1.0
0613,0613,12,num,three_rule_comb0,44.0,[9 1 0],9 1 0],1,1.0
0613,0613,12,num,three_rule_comb0,45.0,[8 7 2],8 7 2],1,1.0
0613,0613,12,num,three_rule_comb0,46.0,[2 6 6],2 6 6],1,1.0
0613,0613,12,num,three_rule_comb0,47.0,[7 2 7],7 2 7],1,1.0
0613,0613,12,num,three_rule_comb0,48.0,[8 3 5],8 3 5],1,1.0
0613,0613,12,num,three_rule_comb0,49.0,[4 4 9],4 4 9],1,1.0
0613,0613,12,num,three_rule_comb0,50.0,[8 3 7],8 3 7],1,1.0
0613,0613,12,num,three_rule_comb0,51.0,[2 1 7],2 1 7],1,1.0
0613,0613,12,num,three_rule_comb0,52.0,[9 5 5],9 5 5],1,1.0
0613,0613,12,num,three_rule_comb0,53.0,[8 3 7],8 3 7],1,1.0
0613,0613,12,num,three_rule_comb0,54.0,[4 9 1],4 9 1],1,1.0
0613,0613,12,num,three_rule_comb0,55.0,[7 4 6],7 4 6],1,1.0
0613,0613,12,num,three_rule_comb0,56.0,[7 3 7],7 3 7],1,1.0
0613,0613,12,num,three_rule_comb0,57.0,[0 4 9],0 4 9],1,1.0
0613,0613,12,num,three_rule_comb0,58.0,[2 1 9],2 1 9],1,1.0
0613,0613,12,num,three_rule_comb0,59.0,[3 2 6],3 2 6],1,1.0
0613,0613,12,num,three_rule_comb0,60.0,[2 5 1],2 5 1],1,1.0
0613,0613,12,num,three_rule_comb0,61.0,[3 1 0],3 1 0],1,1.0
0613,0613,12,num,three_rule_comb0,62.0,[9 8 5],None,0,1.0
0613,0613,12,num,three_rule_comb0,63.0,[5 6 3],5 6 3],1,1.0
0613,0613,12,num,three_rule_comb0,64.0,[3 5 5],3 5 5],1,1.0
0613,0613,12,num,three_rule_comb0,65.0,[1 0 6],1 0 6],1,1.0
0613,0613,12,num,three_rule_comb0,66.0,[0 8 2],0 8 2],1,1.0
0613,0613,12,num,three_rule_comb0,67.0,[8 3 9],8 3 9],1,1.0
0613,0613,12,num,three_rule_comb0,68.0,[7 5 4],7 5 4],1,1.0
0613,0613,12,num,three_rule_comb0,69.0,[2 1 7],2 1 7],1,1.0
0613,0613,12,num,three_rule_comb0,70.0,[8 8 3],8 8 3],1,1.0
0613,0613,12,num,three_rule_comb0,71.0,[7 8 6],7 8 6],1,1.0
0613,0613,12,num,three_rule_comb0,72.0,[5 5 6],5 5 6],1,1.0
0613,0613,12,num,three_rule_comb0,73.0,[1 2 8],1 2 8],1,1.0
0613,0613,12,num,three_rule_comb0,74.0,[1 0 7],1 0 7],1,1.0
0613,0613,12,num,three_rule_comb0,75.0,[6 9 3],6 9 3],1,1.0
0613,0613,12,num,three_rule_comb0,76.0,[4 2 6],4 2 6],1,1.0
0613,0613,12,num,three_rule_comb0,77.0,[4 6 7],4 6 7],1,1.0
